call_id,is_precursor,is_recall,precursor_call_id,hours_from_first_call
2114866,N,N,,
1146419,N,N,,
1920856,N,N,,
2190852,N,N,,
1473553,N,N,,
1948002,N,N,,
1743530,N,N,,
1955006,N,N,,
105024,N,N,,
1943966,N,N,,
367099,N,N,,
425815,N,N,,
1840727,N,N,,
1417219,N,N,,
206933,N,N,,
1893791,N,N,,
931914,N,N,,
810954,N,N,,
1075037,N,N,,
2031454,N,N,,
1840941,N,N,,
1770129,N,N,,
633545,N,N,,
1783411,N,N,,
1961965,N,N,,
1148925,N,N,,
2113226,N,N,,
523554,N,N,,
1122355,N,N,,
1320930,N,N,,
1889278,N,N,,
648964,N,N,,
2030914,N,N,,
820655,N,N,,
2172668,N,N,,
194066,N,N,,
1735693,N,N,,
1681599,N,N,,
2019068,N,N,,
2132359,N,N,,
1673411,N,N,,
471404,N,N,,
1736936,N,N,,
1089078,N,N,,
939344,N,N,,
2093397,N,N,,
1789396,N,N,,
623732,N,N,,
532534,N,N,,
1137520,N,N,,
1345364,N,N,,
914784,Y,N,,
915265,N,Y,914784,0:08:55
890541,N,N,,
433767,N,N,,
1716829,N,N,,
1820259,N,N,,
33284,N,N,,
2181701,N,N,,
56093,N,N,,
1509704,N,N,,
1863737,N,N,,
1938950,N,N,,
1031757,N,N,,
1837507,N,N,,
1729893,N,N,,
1874565,N,N,,
1568591,N,N,,
2116347,N,N,,
2006258,N,N,,
333138,N,N,,
1832942,N,N,,
1763239,N,N,,
1526673,N,N,,
2024993,N,N,,
388845,N,N,,
1946717,N,N,,
1631005,N,N,,
1593108,N,N,,
81953,N,N,,
818131,N,N,,
754136,N,N,,
1507438,N,N,,
2122409,N,N,,
1156216,N,N,,
208530,N,N,,
1879341,N,N,,
77089,N,N,,
1827728,N,N,,
477304,N,N,,
423929,N,N,,
1016993,N,N,,
2222506,N,N,,
1527744,N,N,,
2067607,N,N,,
1422857,N,N,,
355291,N,N,,
2120423,N,N,,
1478673,N,N,,
1876457,Y,N,,
1876787,N,Y,1876457,0:04:08
1884738,N,N,,
1564073,N,N,,
874653,N,N,,
1218972,N,N,,
455881,N,N,,
1502498,N,N,,
2225179,N,N,,
675857,N,N,,
622761,N,N,,
94692,N,N,,
21074,N,N,,
1214262,N,N,,
1272751,N,N,,
2200131,N,N,,
873789,N,N,,
1530907,N,N,,
1104895,N,N,,
1973329,N,N,,
1867269,N,N,,
2191211,N,N,,
1089622,N,N,,
63856,N,N,,
1465803,N,N,,
817630,N,N,,
1765311,N,N,,
496729,N,N,,
969274,N,N,,
1151798,N,N,,
1852400,N,N,,
2195162,N,N,,
467275,N,N,,
1332966,N,N,,
609056,N,N,,
1505620,N,N,,
1869619,N,N,,
634544,N,N,,
1820593,N,N,,
1778841,N,N,,
1671410,N,N,,
935798,N,N,,
1083740,N,N,,
127137,N,N,,
264439,N,N,,
190867,N,N,,
2077002,N,N,,
1219070,N,N,,
522013,N,N,,
500602,N,N,,
1141023,N,N,,
867349,N,N,,
806981,N,N,,
1533518,N,N,,
1421748,N,N,,
87984,N,N,,
955138,N,N,,
873110,N,N,,
2201343,N,N,,
2040384,N,N,,
116716,N,N,,
2225979,N,N,,
956089,N,N,,
607776,N,N,,
1119110,N,N,,
237973,N,N,,
344439,N,N,,
2175229,N,N,,
1956358,N,N,,
1026813,N,N,,
1194517,N,N,,
238576,N,N,,
270768,N,N,,
2160640,N,N,,
1603291,N,N,,
2207155,N,N,,
1672108,N,N,,
240988,N,N,,
2096568,N,N,,
449093,N,N,,
1656283,N,N,,
2117468,N,N,,
819489,N,N,,
1340268,N,N,,
1533078,N,N,,
1299827,N,N,,
1818805,N,N,,
889418,N,N,,
2218952,N,N,,
1522234,N,N,,
1519075,N,N,,
1864208,N,N,,
18871,N,N,,
1943782,N,N,,
1219765,N,N,,
586465,N,N,,
520081,N,N,,
921538,N,N,,
1816716,N,N,,
831069,Y,N,,
832124,N,Y,831069,0:23:27
832676,N,Y,831069,0:35:53
1712919,N,N,,
1139842,N,N,,
931188,N,N,,
1525766,N,N,,
1445904,N,N,,
1716151,N,N,,
2012423,N,N,,
232557,N,N,,
2196719,N,N,,
651706,N,N,,
1551964,N,N,,
1456726,N,N,,
1119165,N,N,,
1235209,N,N,,
1612495,N,N,,
1816766,N,N,,
199508,N,N,,
1980091,N,N,,
2241648,N,N,,
103559,N,N,,
507639,N,N,,
253782,N,N,,
892430,N,N,,
995395,N,N,,
2160557,N,N,,
2109614,N,N,,
1526464,N,N,,
765277,N,N,,
198570,N,N,,
93535,Y,N,,
93608,N,Y,93535,0:06:40
1651424,N,N,,
1706248,N,N,,
892977,N,N,,
428192,N,N,,
2239838,N,N,,
1237704,N,N,,
2086697,N,N,,
778182,N,N,,
1727809,N,N,,
639343,N,N,,
2210970,N,N,,
1792387,N,N,,
1226054,N,N,,
1630155,N,N,,
107732,N,N,,
2163687,N,N,,
2267964,N,N,,
1856911,N,N,,
2157041,N,N,,
496383,N,N,,
805346,N,N,,
386002,N,N,,
1982617,N,N,,
2065146,N,N,,
1197945,N,N,,
1703610,N,N,,
640710,N,N,,
256677,N,N,,
1234148,N,N,,
2228379,N,N,,
682635,N,N,,
1907884,N,N,,
1764836,N,N,,
940177,N,N,,
800789,N,N,,
2199795,N,N,,
594745,N,N,,
992114,N,N,,
1746032,N,N,,
1616586,N,N,,
2117206,N,N,,
1093496,N,N,,
690782,N,N,,
1523987,N,N,,
2050419,N,N,,
1114426,N,N,,
1687664,N,N,,
1805029,N,N,,
979862,N,N,,
1525214,N,N,,
1619145,N,N,,
540456,N,N,,
1509104,N,N,,
1704536,N,N,,
2180898,N,N,,
2171608,Y,N,,
2172193,N,Y,2171608,0:11:05
1918122,N,N,,
458551,N,N,,
2176037,N,N,,
1800980,N,N,,
1830591,N,N,,
246676,N,N,,
767252,N,N,,
991263,N,N,,
1699644,N,N,,
386399,N,N,,
1027912,N,N,,
1833211,N,N,,
1996331,N,N,,
1907818,N,N,,
278012,N,N,,
2092832,N,N,,
63062,N,N,,
1557456,N,N,,
2143057,N,N,,
883274,N,N,,
1178608,N,N,,
1868141,N,N,,
1460810,N,N,,
468206,N,N,,
1479190,N,N,,
827324,N,N,,
2103609,N,N,,
2159771,N,N,,
1843026,N,N,,
1865366,N,N,,
1736420,N,N,,
1526910,Y,N,,
1528246,N,Y,1526910,0:26:49
2060128,N,N,,
2196140,N,N,,
386827,N,N,,
1026635,N,N,,
371750,N,N,,
1922674,N,N,,
2257863,N,N,,
922217,Y,N,,
922451,N,Y,922217,0:04:38
1751051,N,N,,
1496445,N,N,,
1933873,N,N,,
2270672,N,N,,
515887,N,N,,
1510087,N,N,,
2083426,N,N,,
499280,N,N,,
2004750,N,N,,
106616,N,N,,
1907627,N,N,,
1460308,N,N,,
609860,N,N,,
1795173,N,N,,
90562,N,N,,
462418,N,N,,
2232701,N,N,,
1686628,N,N,,
1081473,N,N,,
687184,N,N,,
541303,N,N,,
1707537,N,N,,
2167906,N,N,,
1579220,N,N,,
2216749,N,N,,
1309645,N,N,,
86347,N,N,,
35229,N,N,,
1612273,N,N,,
1338206,N,N,,
1347487,N,N,,
1560134,N,N,,
2118152,N,N,,
1735257,N,N,,
506541,N,N,,
250849,N,N,,
2177009,N,N,,
1979068,N,N,,
1759753,N,N,,
1602208,N,N,,
301948,N,N,,
1765125,Y,N,,
1765358,N,Y,1765125,0:04:45
104524,N,N,,
1205483,N,N,,
754809,N,N,,
2226857,N,N,,
5726,N,N,,
1182938,N,N,,
2215295,N,N,,
1890909,N,N,,
2022320,N,N,,
1058791,N,N,,
2017227,N,N,,
1485038,N,N,,
2125234,N,N,,
981431,N,N,,
779541,N,N,,
1878998,N,N,,
2123567,N,N,,
1993163,N,N,,
302845,N,N,,
273695,Y,N,,
274620,N,Y,273695,0:13:33
1852891,N,N,,
507779,Y,N,,
507929,N,Y,507779,0:02:53
362442,N,N,,
2125033,N,N,,
199767,N,N,,
933846,N,N,,
2034631,N,N,,
1960051,N,N,,
7093,N,N,,
1041230,N,N,,
47753,N,N,,
975339,N,N,,
923270,N,N,,
2264217,N,N,,
1962939,N,N,,
2053264,N,N,,
204169,N,N,,
2146910,N,N,,
2233619,N,N,,
2186269,N,N,,
195352,N,N,,
499718,N,N,,
110087,N,N,,
2157652,N,N,,
276537,N,N,,
615877,N,N,,
1448210,N,N,,
2232418,N,N,,
970686,N,N,,
1589525,N,N,,
2046748,N,N,,
1602203,N,N,,
2012324,N,N,,
796981,N,N,,
1080078,N,N,,
387977,N,N,,
1700699,N,N,,
2156868,N,N,,
288726,N,N,,
1296025,N,N,,
2093080,N,N,,
875970,N,N,,
910139,N,N,,
921011,N,N,,
1919083,N,N,,
755324,N,N,,
2065593,N,N,,
1464919,N,N,,
1843167,N,N,,
428840,N,N,,
1654352,N,N,,
694878,N,N,,
690267,N,N,,
1536293,N,N,,
2174311,N,N,,
624975,N,N,,
1509671,N,N,,
1852181,N,N,,
1996948,N,N,,
298156,N,N,,
777483,N,N,,
1214794,N,N,,
1215188,N,N,,
1215449,N,N,,
2107122,N,N,,
1176805,N,N,,
1182633,N,N,,
2089699,N,N,,
2106662,N,N,,
1319020,N,N,,
1562608,N,N,,
736464,N,N,,
1587785,N,N,,
2252477,N,N,,
1875640,N,N,,
1922754,N,N,,
2220128,N,N,,
1321495,N,N,,
2214233,N,N,,
2266834,N,N,,
505537,N,N,,
807581,N,N,,
1942807,N,N,,
774755,N,N,,
84764,N,N,,
1108098,N,N,,
1743435,N,N,,
1458917,N,N,,
1524540,N,N,,
1518252,Y,N,,
1518816,N,Y,1518252,0:09:45
1863048,N,N,,
1043176,N,N,,
649221,N,N,,
695911,N,N,,
1662831,N,N,,
1939077,N,N,,
2132132,N,N,,
117654,N,N,,
2125760,N,N,,
1606472,N,N,,
292146,N,N,,
209829,N,N,,
1786522,N,N,,
1835342,N,N,,
70052,N,N,,
618586,N,N,,
1024872,N,N,,
1924513,N,N,,
1070705,N,N,,
1465312,N,N,,
948512,N,N,,
1129160,N,N,,
96870,N,N,,
2161214,N,N,,
615466,N,N,,
1042537,N,N,,
1235690,N,N,,
311332,N,N,,
1983689,N,N,,
2092451,N,N,,
417936,N,N,,
2017907,N,N,,
1831920,N,N,,
1741903,N,N,,
1723357,N,N,,
438255,N,N,,
397602,N,N,,
2063172,N,N,,
1617559,N,N,,
484042,N,N,,
1858635,N,N,,
648857,N,N,,
16632,N,N,,
1857779,N,N,,
2077591,N,N,,
275047,N,N,,
1420061,N,N,,
940077,N,N,,
1518662,N,N,,
589595,N,N,,
520686,N,N,,
1848355,N,N,,
1865150,N,N,,
81727,N,N,,
461554,N,N,,
505225,N,N,,
413767,N,N,,
691312,N,N,,
2094341,N,N,,
1039111,N,N,,
2224269,N,N,,
434149,N,N,,
2147498,N,N,,
1960211,N,N,,
1723843,N,N,,
1642991,N,N,,
1868541,N,N,,
2025691,N,N,,
2243145,N,N,,
863788,N,N,,
467244,N,N,,
124352,N,N,,
577809,N,N,,
2003405,N,N,,
1946650,N,N,,
1192686,N,N,,
1485848,N,N,,
1585193,N,N,,
1763281,N,N,,
508891,N,N,,
1878050,N,N,,
1970642,Y,N,,
1970935,N,Y,1970642,0:05:43
98100,N,N,,
1808284,N,N,,
1500809,N,N,,
397402,N,N,,
2127361,N,N,,
2245567,N,N,,
1343024,N,N,,
635797,N,N,,
2160058,N,N,,
1599119,N,N,,
1817197,N,N,,
247600,N,N,,
1694512,N,N,,
2102687,N,N,,
39903,N,N,,
1797065,N,N,,
43839,N,N,,
497475,N,N,,
259708,N,N,,
839325,N,N,,
1304277,N,N,,
2088236,N,N,,
1749055,N,N,,
373195,N,N,,
702036,N,N,,
1330154,N,N,,
1581361,N,N,,
1981172,N,N,,
425332,N,N,,
1310205,N,N,,
1552485,N,N,,
1864166,N,N,,
1842371,N,N,,
253147,N,N,,
107076,N,N,,
1240406,N,N,,
98783,N,N,,
537080,N,N,,
2217341,N,N,,
1657327,N,N,,
1483798,N,N,,
269881,N,N,,
580350,N,N,,
818999,N,N,,
1895265,N,N,,
750002,N,N,,
1707300,N,N,,
1794510,N,N,,
344940,N,N,,
438560,N,N,,
737221,N,N,,
1820291,N,N,,
1868884,N,N,,
126512,N,N,,
658666,N,N,,
1776996,N,N,,
1487927,N,N,,
269012,N,N,,
2231712,N,N,,
1697223,N,N,,
873476,N,N,,
1929235,N,N,,
309823,N,N,,
1967311,N,N,,
2193081,N,N,,
1144545,N,N,,
1887701,N,N,,
346726,N,N,,
2108802,N,N,,
394026,N,N,,
2263416,N,N,,
2078821,N,N,,
1781804,Y,N,,
1782664,N,Y,1781804,0:26:05
373711,N,N,,
1994483,N,N,,
2069133,N,N,,
2181956,N,N,,
1142850,N,N,,
1907171,N,N,,
2233812,N,N,,
343300,N,N,,
640504,N,N,,
2171196,N,N,,
412567,Y,N,,
412849,N,Y,412567,0:06:10
2252460,N,N,,
496899,N,N,,
541461,N,N,,
683471,N,N,,
2011460,N,N,,
110853,N,N,,
130457,N,N,,
1776535,N,N,,
2078261,N,N,,
1768725,N,N,,
1512604,N,N,,
1764907,N,N,,
813866,N,N,,
19346,N,N,,
333959,N,N,,
777380,N,N,,
1724832,N,N,,
1993884,N,N,,
1912004,N,N,,
388902,N,N,,
483873,N,N,,
1950128,N,N,,
1925288,N,N,,
2024378,N,N,,
1946922,Y,N,,
1947220,N,Y,1946922,0:04:25
1331217,N,N,,
504650,N,N,,
1487456,N,N,,
2011421,N,N,,
344282,N,N,,
1332107,N,N,,
1211569,N,N,,
300675,N,N,,
1007657,N,N,,
825865,N,N,,
288832,N,N,,
1782751,N,N,,
30965,N,N,,
2183391,N,N,,
662084,N,N,,
584548,N,N,,
260716,N,N,,
623903,N,N,,
1644542,N,N,,
1731556,N,N,,
2262368,N,N,,
2029820,N,N,,
2131072,N,N,,
1270016,N,N,,
1671061,N,N,,
198760,N,N,,
2101455,N,N,,
1726829,Y,N,,
1727399,N,Y,1726829,0:09:33
2030979,N,N,,
1437335,N,N,,
1707905,N,N,,
1954146,N,N,,
254323,N,N,,
1238100,N,N,,
445829,N,N,,
2248496,N,N,,
1554476,N,N,,
1436430,Y,N,,
1436959,N,Y,1436430,0:10:36
129532,N,N,,
361068,N,N,,
610860,Y,N,,
610941,N,Y,610860,0:01:23
1437642,N,N,,
514952,N,N,,
1045920,N,N,,
1861132,N,N,,
818758,N,N,,
1513262,N,N,,
576330,N,N,,
493005,N,N,,
429468,N,N,,
1483707,N,N,,
462062,N,N,,
2013342,N,N,,
1249723,N,N,,
1741644,N,N,,
1194021,N,N,,
850537,N,N,,
1933333,N,N,,
510178,N,N,,
1065421,N,N,,
897036,N,N,,
1711117,N,N,,
2150643,N,N,,
428525,N,N,,
1576896,N,N,,
1646033,N,N,,
1599305,N,N,,
375080,N,N,,
1471455,N,N,,
442541,N,N,,
871754,N,N,,
1831679,N,N,,
1734229,Y,N,,
1745572,N,Y,1734229,3:29:41
424753,N,N,,
383276,N,N,,
1771707,N,N,,
1991017,N,N,,
250008,N,N,,
2248341,N,N,,
1039423,N,N,,
1798059,N,N,,
1654161,N,N,,
2249100,N,N,,
1665351,N,N,,
487344,N,N,,
1886892,N,N,,
802182,N,N,,
1336284,N,N,,
292226,N,N,,
1967646,N,N,,
1686698,N,N,,
1596024,N,N,,
2257019,N,N,,
1114389,N,N,,
1426335,N,N,,
1881803,N,N,,
1652282,N,N,,
1808270,N,N,,
1860029,N,N,,
1512947,N,N,,
1671015,N,N,,
1296271,N,N,,
1864057,N,N,,
658556,N,N,,
437506,N,N,,
1192871,N,N,,
908685,N,N,,
2217080,N,N,,
80804,N,N,,
417320,N,N,,
2130554,N,N,,
831405,N,N,,
945180,N,N,,
1306408,N,N,,
891989,N,N,,
214114,N,N,,
394827,N,N,,
1550787,Y,N,,
1551759,N,Y,1550787,0:15:19
1852522,N,N,,
2033033,N,N,,
294314,N,N,,
1795022,N,N,,
1460066,N,N,,
339818,N,N,,
964369,Y,N,,
964650,N,Y,964369,0:03:40
101235,N,N,,
1467429,N,N,,
307492,N,N,,
2199263,N,N,,
2079441,N,N,,
592316,N,N,,
1657505,N,N,,
857688,N,N,,
2100530,N,N,,
15617,N,N,,
637136,N,N,,
2120597,N,N,,
1245353,N,N,,
1515709,N,N,,
395220,N,N,,
945190,N,N,,
271742,N,N,,
2244819,N,N,,
1600193,N,N,,
2136954,N,N,,
1919689,N,N,,
1770271,N,N,,
1720957,N,N,,
279283,N,N,,
1227327,N,N,,
1585310,N,N,,
981244,N,N,,
1689513,N,N,,
248234,N,N,,
1864841,N,N,,
1905158,N,N,,
2262563,N,N,,
199680,N,N,,
474380,N,N,,
807183,N,N,,
750756,N,N,,
2198655,N,N,,
326813,N,N,,
1983537,N,N,,
1805863,N,N,,
1059075,N,N,,
1986227,N,N,,
506385,N,N,,
2154086,N,N,,
20692,N,N,,
2042431,N,N,,
539767,N,N,,
1016616,N,N,,
1633030,N,N,,
1892455,N,N,,
941086,N,N,,
1977522,N,N,,
203590,N,N,,
2119561,N,N,,
1966870,N,N,,
2268373,N,N,,
2229867,N,N,,
863,N,N,,
117746,N,N,,
1768132,N,N,,
1456344,N,N,,
128319,N,N,,
1879850,N,N,,
1779222,N,N,,
693361,N,N,,
470455,N,N,,
1063252,N,N,,
1778909,N,N,,
1067928,N,N,,
1548941,N,N,,
2172873,N,N,,
690139,N,N,,
1496158,N,N,,
1535454,N,N,,
2213955,N,N,,
1880562,N,N,,
2182647,N,N,,
1240153,N,N,,
2079092,Y,N,,
2079373,N,Y,2079092,0:03:37
1140043,N,N,,
96528,N,N,,
1435114,N,N,,
76235,N,N,,
2108594,N,N,,
1425175,N,N,,
1613081,N,N,,
2245602,N,N,,
2257629,N,N,,
1883365,N,N,,
401412,N,N,,
1719674,N,N,,
2259434,N,N,,
2054062,N,N,,
1760022,N,N,,
54901,N,N,,
21854,N,N,,
1277124,N,N,,
1492172,N,N,,
394478,N,N,,
2157594,N,N,,
1559519,N,N,,
459264,N,N,,
580126,N,N,,
960325,N,N,,
1270341,N,N,,
124903,N,N,,
9086,N,N,,
2045852,N,N,,
2152595,N,N,,
1806005,N,N,,
197639,N,N,,
1675809,N,N,,
1474041,N,N,,
1491920,N,N,,
930892,N,N,,
1947143,N,N,,
2057662,N,N,,
2157037,N,N,,
831494,N,N,,
2084041,N,N,,
1122375,N,N,,
1566876,N,N,,
853429,Y,N,,
853636,N,Y,853429,0:03:45
2163853,N,N,,
1462106,N,N,,
1455516,N,N,,
231852,N,N,,
415520,N,N,,
495803,N,N,,
2008295,N,N,,
2173827,N,N,,
2266963,N,N,,
102735,N,N,,
1900422,N,N,,
1421824,N,N,,
955050,Y,N,,
955230,N,Y,955050,0:05:46
1697337,N,N,,
948144,N,N,,
1834509,N,N,,
910427,N,N,,
351115,N,N,,
97892,N,N,,
1217075,N,N,,
661882,N,N,,
1699908,N,N,,
1805985,N,N,,
1549975,N,N,,
77248,N,N,,
344198,N,N,,
2059535,N,N,,
1764216,N,N,,
1517984,N,N,,
925287,N,N,,
91807,N,N,,
1436533,N,N,,
2161896,N,N,,
1790720,N,N,,
834202,Y,N,,
834472,N,Y,834202,0:05:53
596559,N,N,,
1489237,N,N,,
1094226,Y,N,,
1094733,N,Y,1094226,0:12:35
1025351,N,N,,
356597,N,N,,
2108584,N,N,,
2229222,N,N,,
1685552,N,N,,
1985399,N,N,,
1462881,N,N,,
965353,N,N,,
2016407,N,N,,
1803060,N,N,,
674987,N,N,,
2081302,N,N,,
1848504,N,N,,
2039245,N,N,,
448873,N,N,,
367463,N,N,,
2051062,N,N,,
58090,N,N,,
2032370,N,N,,
833607,N,N,,
1660360,N,N,,
2081822,Y,N,,
2082489,N,Y,2081822,0:10:03
1689643,N,N,,
2114401,N,N,,
1737147,N,N,,
2000097,N,N,,
841011,N,N,,
390711,N,N,,
57324,N,N,,
1537652,N,N,,
1878286,N,N,,
630760,N,N,,
2237818,N,N,,
1958439,N,N,,
675640,N,N,,
2246568,N,N,,
429260,N,N,,
2104868,N,N,,
1460938,N,N,,
1484695,N,N,,
1977092,N,N,,
2118632,N,N,,
1702693,N,N,,
1084737,N,N,,
2172102,N,N,,
2147376,N,N,,
2167016,N,N,,
238049,N,N,,
2036029,N,N,,
1957503,N,N,,
1558026,N,N,,
393381,N,N,,
925465,N,N,,
1808872,N,N,,
429327,N,N,,
25031,N,N,,
1133667,N,N,,
1465103,N,N,,
415608,N,N,,
573278,N,N,,
1949526,N,N,,
930883,N,N,,
74463,N,N,,
2096582,N,N,,
1888425,N,N,,
1978193,N,N,,
1694405,N,N,,
2156326,N,N,,
514861,N,N,,
288889,N,N,,
649035,N,N,,
2212259,N,N,,
918323,N,N,,
418034,N,N,,
586468,N,N,,
2102585,Y,N,,
2103122,N,Y,2102585,0:12:54
1640030,N,N,,
635477,N,N,,
200017,N,N,,
1030506,N,N,,
1761294,N,N,,
1240152,N,N,,
1896364,N,N,,
987628,N,N,,
1562850,N,N,,
1754260,N,N,,
806299,N,N,,
347613,N,N,,
2271604,N,N,,
265791,N,N,,
2213958,N,N,,
1680665,N,N,,
1976883,N,N,,
1835239,N,N,,
1592162,N,N,,
395221,N,N,,
919151,N,N,,
481153,N,N,,
1957488,N,N,,
993107,N,N,,
380950,N,N,,
1545556,N,N,,
1816829,N,N,,
1731079,N,N,,
2208962,N,N,,
2191784,N,N,,
1774330,Y,N,,
1798250,N,Y,1774330,20:10:42
2065860,N,N,,
1011170,N,N,,
289118,N,N,,
1886998,N,N,,
1852187,N,N,,
596571,N,N,,
1061333,N,N,,
1737877,N,N,,
690356,N,N,,
2220814,N,N,,
250794,N,N,,
1834063,N,N,,
2253863,N,N,,
1441054,N,N,,
866029,N,N,,
1863723,N,N,,
790134,N,N,,
440052,N,N,,
2047044,N,N,,
857235,N,N,,
2165696,N,N,,
1802163,N,N,,
1661583,N,N,,
2212922,N,N,,
2257450,N,N,,
1851935,N,N,,
1492438,N,N,,
1630937,N,N,,
1055424,N,N,,
663208,N,N,,
1620944,N,N,,
452208,N,N,,
1181591,N,N,,
806356,N,N,,
2061783,N,N,,
732092,N,N,,
851812,N,N,,
38394,N,N,,
2264135,N,N,,
968715,N,N,,
1927192,N,N,,
612319,N,N,,
2053415,N,N,,
1859381,N,N,,
996736,N,N,,
1979388,N,N,,
2146994,N,N,,
1627977,N,N,,
227266,N,N,,
1754843,N,N,,
681070,Y,N,,
681246,N,Y,681070,0:02:58
1876646,N,N,,
1996022,N,N,,
2115268,N,N,,
483027,N,N,,
1296555,N,N,,
1768883,N,N,,
857514,N,N,,
1809310,N,N,,
1614879,N,N,,
2210449,N,N,,
1835819,N,N,,
516833,N,N,,
1452939,N,N,,
2245824,N,N,,
1564798,N,N,,
472897,N,N,,
612053,N,N,,
1239926,N,N,,
1075909,N,N,,
1728519,N,N,,
425919,N,N,,
1431045,N,N,,
1989226,N,N,,
2106733,N,N,,
2011662,N,N,,
900081,N,N,,
749613,N,N,,
33340,N,N,,
742848,N,N,,
1446631,N,N,,
2103548,N,N,,
1847131,N,N,,
105673,N,N,,
2052136,N,N,,
1736047,N,N,,
1985728,N,N,,
1735091,N,N,,
1173728,N,N,,
43782,N,N,,
395269,N,N,,
648029,N,N,,
1963774,N,N,,
1750530,N,N,,
1146852,N,N,,
533324,N,N,,
1861710,N,N,,
697472,N,N,,
1744087,N,N,,
257443,N,N,,
1450600,N,N,,
1462032,N,N,,
1635114,N,N,,
944892,N,N,,
1688360,N,N,,
2167170,N,N,,
1139234,N,N,,
2234862,N,N,,
2262975,N,N,,
434918,N,N,,
871661,N,N,,
1153470,N,N,,
1675977,N,N,,
1817452,N,N,,
1130609,N,N,,
1665472,N,N,,
1670715,N,N,,
571971,N,N,,
1885912,N,N,,
1765929,N,N,,
2124389,N,N,,
2053698,N,N,,
56060,N,N,,
1168611,N,N,,
2078205,N,N,,
1943465,N,N,,
897011,N,N,,
1731171,N,N,,
976991,N,N,,
1770640,N,N,,
2270950,N,N,,
795822,N,N,,
1672607,N,N,,
1988218,N,N,,
1051846,N,N,,
1919036,N,N,,
536731,N,N,,
1550173,N,N,,
1911787,N,N,,
1792381,N,N,,
1654843,N,N,,
959085,N,N,,
1829480,N,N,,
2140739,N,N,,
1014280,N,N,,
2147472,N,N,,
609950,N,N,,
1537191,N,N,,
1958275,N,N,,
578917,N,N,,
1764165,N,N,,
368715,N,N,,
764688,N,N,,
532102,N,N,,
1773414,N,N,,
1094340,N,N,,
797429,N,N,,
1660721,N,N,,
1792308,N,N,,
445302,N,N,,
82727,N,N,,
1657184,N,N,,
1684092,N,N,,
1602264,N,N,,
389589,N,N,,
2130768,N,N,,
219668,N,N,,
1315654,N,N,,
1187045,Y,N,,
1187275,N,Y,1187045,0:05:55
1787275,N,N,,
493081,N,N,,
490588,N,N,,
81851,N,N,,
1113526,N,N,,
1344619,N,N,,
1792627,N,N,,
2030981,N,N,,
620441,N,N,,
859256,N,N,,
423437,N,N,,
475268,N,N,,
1486118,N,N,,
784906,N,N,,
1092872,N,N,,
126219,N,N,,
86650,Y,N,,
86786,N,Y,86650,0:07:06
1469031,N,N,,
1737152,N,N,,
1067640,N,N,,
192280,N,N,,
2119869,N,N,,
96772,N,N,,
2194113,N,N,,
304265,N,N,,
193076,N,N,,
920843,N,N,,
897286,Y,N,,
897779,N,Y,897286,0:12:10
365589,N,N,,
258278,N,N,,
952840,N,N,,
2078580,N,N,,
774614,N,N,,
426731,N,N,,
733046,N,N,,
1120206,N,N,,
2084325,N,N,,
1745903,N,N,,
1740061,N,N,,
365753,N,N,,
2150664,N,N,,
1069706,N,N,,
1952396,N,N,,
376500,N,N,,
1852474,N,N,,
2082711,N,N,,
1987256,N,N,,
994794,N,N,,
1871625,N,N,,
1993891,N,N,,
1149593,N,N,,
1068946,N,N,,
391612,N,N,,
638189,N,N,,
1235399,N,N,,
642580,N,N,,
680011,N,N,,
996348,N,N,,
1719379,N,N,,
1061492,N,N,,
823183,N,N,,
1942076,N,N,,
2194360,N,N,,
2132281,N,N,,
91972,N,N,,
572334,N,N,,
528384,N,N,,
1712205,N,N,,
2264392,N,N,,
1819155,N,N,,
1655797,N,N,,
694803,N,N,,
2000537,N,N,,
1097730,Y,N,,
1098334,N,Y,1097730,0:14:29
638924,N,N,,
75919,N,N,,
1783787,N,N,,
1742731,N,N,,
1250032,N,N,,
2213013,N,N,,
587879,N,N,,
2131971,N,N,,
1987278,N,N,,
967818,N,N,,
1421558,Y,N,,
1421752,N,Y,1421558,0:03:21
1924275,N,N,,
1437815,N,N,,
251189,N,N,,
1816054,N,N,,
1613430,N,N,,
241240,N,N,,
1587254,N,N,,
1637869,N,N,,
1613566,N,N,,
1102915,N,N,,
1494506,N,N,,
2060291,N,N,,
1720797,N,N,,
1798644,N,N,,
2167545,N,N,,
1732005,N,N,,
651634,N,N,,
683946,N,N,,
2251618,N,N,,
1122619,N,N,,
1893261,N,N,,
411325,N,N,,
902021,N,N,,
2208969,N,N,,
538438,N,N,,
200586,N,N,,
1704195,N,N,,
1600865,N,N,,
2229212,N,N,,
84508,N,N,,
1537678,N,N,,
1939817,N,N,,
1301525,N,N,,
286068,N,N,,
2174610,N,N,,
1894946,N,N,,
923523,N,N,,
1598753,N,N,,
573156,N,N,,
321312,N,N,,
446060,N,N,,
522655,N,N,,
2029462,N,N,,
2140614,N,N,,
36003,N,N,,
2088865,N,N,,
2081284,N,N,,
1704527,N,N,,
1475804,N,N,,
1716682,N,N,,
1919764,N,N,,
2109702,N,N,,
2144626,N,N,,
666512,N,N,,
2225066,N,N,,
2051551,N,N,,
911450,N,N,,
1019338,N,N,,
1689446,N,N,,
1911661,N,N,,
2257634,N,N,,
344377,N,N,,
684319,N,N,,
2236771,N,N,,
450252,N,N,,
